Nombre,Factor,Categoria,Indice-H,Cantidad-articulos-ultimo,Cantidad-articulos-ultimos-tres,Enlace,ISSN,Homologacion
Chemistry World,0.102 ,Q4,18,71,161,https://www.scimagojr.com/journalsearch.php?q=23430&tip=sid&clean=0,Sin informacion,No
Chinese Journal of Cancer Biotherapy,0.102 ,Q4,4,132,249,http://www.biother.org/zgzlswzlzzen/ch/first_menu.aspx?parent_id=20091216110333001,1007-385X,C
Chinese Journal of Medical Imaging Technology,0.102 ,Q4,6,559,1610,http://eng.med.wanfangdata.com.cn/JournalDetail.aspx?qid=zgyxyxjs,1003-3289,C
Christian Education Journal,0.102 ,Q4,1,37,30,https://www.scimagojr.com/journalsearch.php?q=21100894551&tip=sid&clean=0,0739-8913/2378-525X,C
Clinica e Investigacion en Ginecologia y Obstetricia,0.102 ,Q4,6,36,122,http://www.doyma.es/revistas/ctl_servlet?_f=7032&revistaid=7,0210-573X/1578-9349,C
Concrete Producer,0.102 ,Q4,3,0,10,https://www.scimagojr.com/journalsearch.php?q=69128&tip=sid&clean=0,Sin informacion,No
Concurrences,0.102 ,Q4,2,0,1755,https://www.concurrences.com/en/what-is-concurrences,1773-9578/2116-0090,C
Converter,0.102 ,Q4,1,0,11,https://www.scimagojr.com/journalsearch.php?q=14695&tip=sid&clean=0,Sin informacion,No
Convivium,0.102 ,Q4,2,0,12,https://www.scimagojr.com/journalsearch.php?q=19700173108&tip=sid&clean=0,2336-3452/2336-808X,C
Correspondances en MHND,0.102 ,Q4,2,40,166,https://www.scimagojr.com/journalsearch.php?q=21100217003&tip=sid&clean=0,2100-9619,C
Critica-Revista Hispanoamericana de Filosofia,0.102 ,Q4,5,0,44,https://www.scimagojr.com/journalsearch.php?q=22811&tip=sid&clean=0,Sin informacion,No
Decyzje,0.102 ,Q4,0,1,15,https://www.scimagojr.com/journalsearch.php?q=21100886371&tip=sid&clean=0,1733-0092/2391-761X,C
"Dermatologia Cosmetica, Medica y Quirurgica (discontinued)",0.102 ,Q4,4,0,104,https://dcmq.com.mx/,Sin informacion,No
Deutsche Apotheker Zeitung,0.102 ,Q4,9,1068,3923,http://www.deutsche-apotheker-zeitung.de/,0011-9857/0939-334X,C
Dock and Harbour Authority,0.102 ,Q4,4,0,15,https://www.scimagojr.com/journalsearch.php?q=24969&tip=sid&clean=0,Sin informacion,No
Duzce Medical Journal,0.102 ,Q4,5,58,69,https://www.scimagojr.com/journalsearch.php?q=19700174637&tip=sid&clean=0,1307-671X,C
ECTI Transactions on Computer and Information Technology,0.102 ,Q4,1,16,14,https://www.scimagojr.com/journalsearch.php?q=21100899864&tip=sid&clean=0,2286-9131,C
Eighteenth-Century Ireland,0.102 ,Q4,7,0,14,https://www.scimagojr.com/journalsearch.php?q=81529&tip=sid&clean=0,Sin informacion,No
Ekonomiaz,0.102 ,Q4,1,0,25,https://www.scimagojr.com/journalsearch.php?q=21100889706&tip=sid&clean=0,0213-3865/2340-4051,C
Ekonomiska Samfundets Tidskrift,0.102 ,Q4,3,0,15,http://www.ekonomiskasamfundet.fi/est/,Sin informacion,No
Engineering and Mining Journal,0.102 ,Q4,7,0,136,https://www.scimagojr.com/journalsearch.php?q=19639&tip=sid&clean=0,Sin informacion,No
Engineering Designer,0.102 ,Q4,2,0,10,https://www.scimagojr.com/journalsearch.php?q=29063&tip=sid&clean=0,Sin informacion,No
Espaco Plural,0.102 ,Q4,2,0,62,https://www.scimagojr.com/journalsearch.php?q=21100245908&tip=sid&clean=0,Sin informacion,No
Estudos Internacionais,0.102 ,Q4,1,13,44,http://periodicos.pucminas.br/index.php/estudosinternacionais,2317-773X,C
Etudes et Travaux,0.102 ,Q4,4,0,47,http://www.etudesettravaux.iksiopan.pl/index.php/pl/,Sin informacion,No
European Journal of Oriental Medicine,0.102 ,Q4,4,0,14,http://www.ejom.co.uk/,Sin informacion,No
European Journal of Post-Classical Archaeologies,0.102 ,Q4,1,0,16,http://www.postclassical.it/Home.html,Sin informacion,No
Evidence-Based Practice,0.102 ,Q4,2,58,869,https://www.scimagojr.com/journalsearch.php?q=4400151730&tip=sid&clean=0,Sin informacion,No
Familiendynamik (discontinued),0.102 ,Q4,6,0,53,http://www.familiendynamik.de/,Sin informacion,No
Family Law Quarterly,0.102 ,Q4,18,0,21,http://www.abanet.org/family/flq/,Sin informacion,No
Farmaceuticky Obzor (discontinued),0.102 ,Q4,7,0,13,https://www.scimagojr.com/journalsearch.php?q=21795&tip=sid&clean=0,Sin informacion,No
Finnisch-Ugrische Forschungen,0.102 ,Q4,2,0,11,https://journal.fi/fuf/,Sin informacion,No
"Florida nurse, The",0.102 ,Q4,3,0,19,https://www.scimagojr.com/journalsearch.php?q=27694&tip=sid&clean=0,Sin informacion,No
Fluid Apparecchiature Idrauliche and Pneumatiche,0.102 ,Q4,0,0,15,https://www.scimagojr.com/journalsearch.php?q=31991&tip=sid&clean=0,Sin informacion,No
Food Australia,0.102 ,Q4,23,0,67,http://www.foodaust.com.au/,Sin informacion,No
Food Science and Technology,0.102 ,Q4,7,0,150,http://www.ifst.org/,Sin informacion,No
Forktail,0.102 ,Q4,8,0,14,https://www.scimagojr.com/journalsearch.php?q=22001&tip=sid&clean=0,0950-1746,C
GAK Gummi Fasern Kunststoffe (discontinued),0.102 ,Q4,8,0,87,https://www.scimagojr.com/journalsearch.php?q=18082&tip=sid&clean=0,Sin informacion,No
Gematologiya i Transfuziologiya,0.102 ,Q4,5,0,111,http://www.medlit.ru/medeng/gemat5.htm,0234-5730,C
Geodrilling International,0.102 ,Q4,3,0,10,https://www.scimagojr.com/journalsearch.php?q=15708&tip=sid&clean=0,Sin informacion,No
GMP Review,0.102 ,Q4,2,6,24,https://www.scimagojr.com/journalsearch.php?q=21100202747&tip=sid&clean=0,Sin informacion,No
Greek Review of Social Research,0.102 ,Q4,0,7,11,https://www.scimagojr.com/journalsearch.php?q=21100869520&tip=sid&clean=0,0013-9696/2241-8512,C
Groupwork,0.102 ,Q4,8,0,16,https://www.scimagojr.com/journalsearch.php?q=145561&tip=sid&clean=0,Sin informacion,No
Harvard dental bulletin,0.102 ,Q4,2,0,11,https://www.scimagojr.com/journalsearch.php?q=25536&tip=sid&clean=0,Sin informacion,No
Heart advisor / the Cleveland Clinic,0.102 ,Q4,2,0,10,https://www.scimagojr.com/journalsearch.php?q=23218&tip=sid&clean=0,Sin informacion,No
Heating and Air Conditioning Journal,0.102 ,Q4,1,0,10,https://www.scimagojr.com/journalsearch.php?q=16057&tip=sid&clean=0,Sin informacion,No
Histoire et Societes Rurales,0.102 ,Q4,6,5,32,https://www.scimagojr.com/journalsearch.php?q=79134&tip=sid&clean=0,1254-728X/1950-666X,C
Hokkaido Journal of Orthopaedics and Traumatology,0.102 ,Q4,2,16,15,https://www.scimagojr.com/journalsearch.php?q=29790&tip=sid&clean=0,1343-3873,C
Homeland Security Affairs,0.102 ,Q4,5,0,23,https://www.scimagojr.com/journalsearch.php?q=21100215947&tip=sid&clean=0,1558-643X,C
Hume Studies,0.102 ,Q4,18,0,14,https://www.scimagojr.com/journalsearch.php?q=5800197657&tip=sid&clean=0,1947-9921,C
Hydraulics and Pneumatics,0.102 ,Q4,4,0,14,https://www.scimagojr.com/journalsearch.php?q=18495&tip=sid&clean=0,Sin informacion,No
IAVI report : newsletter on international AIDS vaccine research,0.102 ,Q4,5,0,12,https://www.scimagojr.com/journalsearch.php?q=146168&tip=sid&clean=0,Sin informacion,No
Integrative Medicine Alert,0.102 ,Q4,2,51,151,https://www.scimagojr.com/journalsearch.php?q=21100264811&tip=sid&clean=0,2325-2812/2325-2820,C
International Journal for Research on Service-Learning and Community Engagement,0.102 ,Q4,1,0,16,https://www.scimagojr.com/journalsearch.php?q=21100904427&tip=sid&clean=0,Sin informacion,No
International Journal of Control and Automation,0.102 ,Q4,5,46,12,https://www.scimagojr.com/journalsearch.php?q=21100197912&tip=sid&clean=0,Sin informacion,No
International Journal of Critical Cultural Studies,0.102 ,Q4,3,10,26,https://cgscholar.com/bookstore/cgrn/228/231,2327-0055/2327-2376,C
International Journal of Cuban Studies,0.102 ,Q4,1,8,13,https://www.scimagojr.com/journalsearch.php?q=21100894867&tip=sid&clean=0,1756-3461/1756-347X,C
"International Journal of Diversity in Organisations, Communities and Nations",0.102 ,Q4,4,2,14,https://www.scimagojr.com/journalsearch.php?q=21100223710&tip=sid&clean=0,Sin informacion,No
International Journal of Hybrid Information Technology,0.102 ,Q4,4,0,11,http://gvpress.com/journals/IJHIT/index.php,Sin informacion,No
International Journal of Iberian Studies,0.102 ,Q4,4,0,41,https://www.scimagojr.com/journalsearch.php?q=5600153516&tip=sid&clean=0,1364-971X,C
International Journal of Innovative Technology and Exploring Engineering (discontinued),0.102 ,Q4,40,8333,254,https://www.scimagojr.com/journalsearch.php?q=21100889409&tip=sid&clean=0,Sin informacion,No
International Journal of Learning,0.102 ,Q4,11,1,12,https://cgscholar.com/bookstore/collections/common-ground-publishing/series/the-learner?sub_series_id=the-international-journal-of-learning-annual-review,1447-9494/1447-9540,C
International Journal of Mathematical Analysis (discontinued),0.102 ,Q4,21,0,95,https://www.scimagojr.com/journalsearch.php?q=17300154704&tip=sid&clean=0,Sin informacion,No
International journal of orthodontics,0.102 ,Q4,8,0,58,http://iao.global/international-journal-of-orthodontics-2/,Sin informacion,No
International Journal of Pedagogy and Curriculum,0.102 ,Q4,4,8,44,https://www.scimagojr.com/journalsearch.php?q=21100258632&tip=sid&clean=0,2327-7963/2327-9133,C
International Journal of Pharmacy and Technology (discontinued),0.102 ,Q4,19,0,1937,https://www.scimagojr.com/journalsearch.php?q=19700201471&tip=sid&clean=0,Sin informacion,No
International Journal of Private Law,0.102 ,Q4,3,5,15,https://www.scimagojr.com/journalsearch.php?q=19700187505&tip=sid&clean=0,1753-6235/1753-6243,C
Interpretation (United States),0.102 ,Q4,5,0,37,https://www.scimagojr.com/journalsearch.php?q=5800169270&tip=sid&clean=0,Sin informacion,No
Intervencni a Akutni Kardiologie,0.102 ,Q4,3,25,116,https://www.scimagojr.com/journalsearch.php?q=19700180508&tip=sid&clean=0,1213-807X/1803-5302,C
Issue brief (Health Policy Tracking Service),0.102 ,Q4,3,0,12,https://www.scimagojr.com/journalsearch.php?q=77759&tip=sid&clean=0,Sin informacion,No
Japanese Journal of Clinical Ophthalmology,0.102 ,Q4,8,173,685,http://www.igaku-shoin.co.jp/journalPortal.do?journalPortalId=410,0370-5579/1882-1308,C
Journal de Pharmacie Clinique,0.102 ,Q4,16,15,75,http://www.revue-jpc.fr/,0291-1981,C
Journal des Economistes et des Etudes Humaines,0.102 ,Q4,10,3,15,https://www.degruyter.com/view/j/jeeh,2153-1552/2194-5799,C
Journal fuer Gastroenterologische und Hepatologische Erkrankungen,0.102 ,Q4,4,22,56,http://www.kup.at/journals/gastroenterologie/,Sin informacion,No
Journal fur Ernahrungsmedizin,0.102 ,Q4,4,0,18,http://www.kup.at/journals/ernaehrungsmedizin/,1680-9432,C
"Journal, Indian Academy of Clinical Medicine",0.102 ,Q4,13,51,206,http://jiacm.in/,Sin informacion,No
Journal of Agriculture of the University of Puerto Rico,0.102 ,Q4,10,0,40,http://www.latindex.unam.mx/larga.php?opcion=1&folio=3683,0041-994X,C
Journal of Algebra and Applied Mathematics,0.102 ,Q4,3,9,24,http://sasip.net/jaads_index.html,2319-7234,C
Journal of Brain Science,0.102 ,Q4,4,0,11,https://www.scimagojr.com/journalsearch.php?q=16666&tip=sid&clean=0,1341-5301,C
Journal of Chemistry and Technologies,0.102 ,Q4,1,10,12,https://www.scimagojr.com/journalsearch.php?q=21100926810&tip=sid&clean=0,2663-2934/2663-2942,C
Journal of Interdisciplinary and Multidisciplinary Research (discontinued),0.102 ,Q4,5,0,10,https://www.scimagojr.com/journalsearch.php?q=19300157108&tip=sid&clean=0,Sin informacion,No
"Journal of Interlibrary Loan, Document Delivery and Electronic Reserve",0.102 ,Q4,12,3,34,http://www.informaworld.com/smpp/title~content=t792306877~db=all,Sin informacion,No
Journal of International Business and Economics (discontinued),0.102 ,Q4,2,0,37,http://jibe-journal.org/JIBE-JOURNAL/Default.aspx,Sin informacion,No
Journal of Interventional Radiology,0.102 ,Q4,7,205,753,https://www.scimagojr.com/journalsearch.php?q=87636&tip=sid&clean=0,0268-0882,C
Journal of Japan Institute of Electronics Packaging,0.102 ,Q4,11,97,313,https://www.jstage.jst.go.jp/browse/jiep,1343-9677/1884-121X,C
Journal of Juristic Papyrology,0.102 ,Q4,8,0,22,https://www.scimagojr.com/journalsearch.php?q=16200154747&tip=sid&clean=0,0075-4277,C
Journal of National Black Nurses' Association : JNBNA,0.102 ,Q4,17,0,17,http://www.nbna.org/index.php?option=com_content&view=category&id=45&Itemid=74,Sin informacion,No
Journal of Orthopaedics Trauma Surgery and Related Research,0.102 ,Q4,3,0,11,https://www.jotsrr.org/,Sin informacion,No
Journal of Practical Oncology,0.102 ,Q4,4,77,239,http://www.syzlzz.com/,1001-1692,C
Journal of Practice Teaching and Learning,0.102 ,Q4,5,6,11,https://journals.whitingbirch.net/index.php/JPTS/index,1759-5150,C
Journal of Psoriasis and Psoriatic Arthritis,0.102 ,Q4,1,19,18,https://www.scimagojr.com/journalsearch.php?q=21100941748&tip=sid&clean=0,2475-5303/2475-5311,C
Journal of Scottish Historical Studies,0.102 ,Q4,1,6,15,https://www.scimagojr.com/journalsearch.php?q=21100898975&tip=sid&clean=0,1748-538X/1755-1749,C
Journal of Scottish Philosophy,0.102 ,Q4,1,17,20,https://www.scimagojr.com/journalsearch.php?q=21100898974&tip=sid&clean=0,1479-6651/1755-2001,C
"Journal of the American College of Dentists, The",0.102 ,Q4,12,0,18,http://acd.org/publications.htm,Sin informacion,No
Journal of the Australian Traditional-Medicine Society,0.102 ,Q4,4,0,15,https://www.scimagojr.com/journalsearch.php?q=19700182105&tip=sid&clean=0,Sin informacion,No
Journal of the European Pentecostal Theological Association,0.102 ,Q4,1,15,16,https://www.scimagojr.com/journalsearch.php?q=21100887419&tip=sid&clean=0,1812-4461/2224-7963,C
Journal of the history of dentistry,0.102 ,Q4,9,0,12,http://www.historyofdentistry.org/,Sin informacion,No
Journal of the Institution of Engineers (India): Mechanical Engineering Division,0.102 ,Q4,13,0,13,https://www.springer.com/engineering/mechanical+engineering/journal/40032,Sin informacion,No
Journal of the Wakayama Medical Society,0.102 ,Q4,3,0,15,http://www.meteo-intergate.com/journal/journal-archive_cu4wakay.html,Sin informacion,No
"J Polym Sci, Part C, Polymer Symposia",0.102 ,Q4,1,0,163,https://www.scimagojr.com/journalsearch.php?q=35273&tip=sid&clean=0,Sin informacion,No
Kasmera,0.102 ,Q4,6,0,28,https://produccioncientificaluz.org/index.php/kasmera/index,Sin informacion,No
Keikinzoku Yosetsu/Journal of Light Metal Welding and Construction,0.102 ,Q4,8,1,10,https://www.scimagojr.com/journalsearch.php?q=32655&tip=sid&clean=0,Sin informacion,No
Klinikarzt,0.102 ,Q4,6,107,345,http://www.thieme.de/fz/klinikarzt/index.html,0341-2350/1439-3859,C
Libri Oncologici,0.102 ,Q4,2,0,50,http://www.kzt.hr/libri.asp?page_id=libri,0300-8142,C
Luzifer-Amor : Zeitschrift zur Geschichte der Psychoanalyse,0.102 ,Q4,5,0,16,https://www.scimagojr.com/journalsearch.php?q=12044&tip=sid&clean=0,Sin informacion,No
Manufacturing Engineering,0.102 ,Q4,13,12,327,https://www.sme.org/smemedia/manufacturing-engineering-magazine/,Sin informacion,No
Masonry International,0.102 ,Q4,3,13,15,https://www.scimagojr.com/journalsearch.php?q=21100211307&tip=sid&clean=0,0950-2289,C
Medecine Therapeutique Pediatrie,0.102 ,Q4,7,20,121,http://www.mtpediatrie.fr/,1286-5494/1952-4188,C
Medicina Clinica Practica,0.102 ,Q4,0,52,13,https://www.scimagojr.com/journalsearch.php?q=21100904984&tip=sid&clean=0,2603-9249,C
Medicina nei secoli,0.102 ,Q4,11,0,15,https://www.scimagojr.com/journalsearch.php?q=18381&tip=sid&clean=0,Sin informacion,No
Medicinski Casopis,0.102 ,Q4,4,10,59,https://www.scimagojr.com/journalsearch.php?q=19700175724&tip=sid&clean=0,0350-1221,C
Microbiology Today,0.102 ,Q4,6,20,163,http://www.sgm.ac.uk/pubs/micro_today/,1464-0570,C
Minos,0.102 ,Q4,5,0,14,https://www.scimagojr.com/journalsearch.php?q=5800221999&tip=sid&clean=0,Sin informacion,No
Mitteilungen des Deutschen Archaologischen Instituts - Athenische Abteilung,0.102 ,Q4,5,0,12,https://www.scimagojr.com/journalsearch.php?q=16400154746&tip=sid&clean=0,Sin informacion,No
"Neues Jahrbuch Fur Mineralogie, Monatshefte",0.102 ,Q4,18,0,10,https://www.scimagojr.com/journalsearch.php?q=17045&tip=sid&clean=0,Sin informacion,No
Neurologia-Neurocirugia Psiquiatria,0.102 ,Q4,2,0,35,https://www.medigraphic.com/cgi-bin/new/publicaciones.cgi?IDREVISTA=96,Sin informacion,No
Neuro-Ophthalmology Japan,0.102 ,Q4,4,40,137,http://www.shinkeiganka.com/,Sin informacion,No
New Medicine,0.102 ,Q4,5,0,59,http://www.newmedicine.pl/,1427-0994,C
New Zealand Journal of Physiotherapy,0.102 ,Q4,1,17,18,https://www.scimagojr.com/journalsearch.php?q=21100873734&tip=sid&clean=0,0303-7193/2230-4886,C
NII Technical Reports,0.102 ,Q4,5,0,12,http://research.nii.ac.jp/TechReports/index.html,1346-5597,C
NLGI Spokesman,0.102 ,Q4,15,0,14,https://www.scimagojr.com/journalsearch.php?q=17611&tip=sid&clean=0,Sin informacion,No
Norsk Lingvistisk Tidsskrift,0.102 ,Q4,2,0,16,https://www.scimagojr.com/journalsearch.php?q=21100259513&tip=sid&clean=0,0800-3076,C
Nouvelle Revue d'Onomastique,0.102 ,Q4,1,0,11,https://www.scimagojr.com/journalsearch.php?q=21100264569&tip=sid&clean=0,Sin informacion,No
Nurture,0.102 ,Q4,1,5,10,https://www.scimagojr.com/journalsearch.php?q=21100236616&tip=sid&clean=0,1994-1625/1994-1633,C
Obstetrica si Ginecologie,0.102 ,Q4,1,0,47,https://www.scimagojr.com/journalsearch.php?q=72896&tip=sid&clean=0,Sin informacion,No
Oceanus,0.102 ,Q4,4,7,77,http://www.whoi.edu/oceanus/index.do,0029-8182,C
Oesterreichische Wasserwirtschaft,0.102 ,Q4,0,0,11,https://www.scimagojr.com/journalsearch.php?q=40464&tip=sid&clean=0,Sin informacion,No
Oido Pensante,0.102 ,Q4,1,25,29,http://ppct.caicyt.gov.ar/index.php/oidopensante,2250-7116,C
Oncologie,0.102 ,Q4,10,0,168,http://www.springer.com/medicine/oncology/journal/10269,1292-3818/1765-2839,C
O Papel (Brazil),0.102 ,Q4,10,0,367,https://www.scimagojr.com/journalsearch.php?q=15191&tip=sid&clean=0,Sin informacion,No
Ornis Norvegica,0.102 ,Q4,8,0,10,https://www.scimagojr.com/journalsearch.php?q=5000157804&tip=sid&clean=0,1502-0878,C
Orvostorteneti kozlemenyek,0.102 ,Q4,3,0,14,https://www.scimagojr.com/journalsearch.php?q=16441&tip=sid&clean=0,Sin informacion,No
Osteopathische Medizin (discontinued),0.102 ,Q4,3,0,67,http://www.elsevier.com/wps/find/journaldescription.cws_home/701790/description#description,Sin informacion,No
Padiatrische Praxis,0.102 ,Q4,6,0,444,https://www.scimagojr.com/journalsearch.php?q=15661&tip=sid&clean=0,0030-9346,C
Patologiya Krovoobrashcheniya i Kardiokhirurgiya,0.102 ,Q4,2,36,39,https://www.scimagojr.com/journalsearch.php?q=21100903047&tip=sid&clean=0,1681-3472/2500-3119,C
Petroleum Abstracts,0.102 ,Q4,1,0,82,https://www.scimagojr.com/journalsearch.php?q=21100322652&tip=sid&clean=0,Sin informacion,No
Pharmaceutical historian,0.102 ,Q4,8,0,15,https://www.bshp.org/publications/default.asp,Sin informacion,No
Pharmaceutical Journal,0.102 ,Q4,28,0,349,http://www.pharmpress.com/shop/product_display.asp?ProductID=00316873,Sin informacion,No
Pharmaceutical Processing,0.102 ,Q4,2,0,79,https://www.scimagojr.com/journalsearch.php?q=19700175034&tip=sid&clean=0,Sin informacion,No
Planning,0.102 ,Q4,11,139,387,http://www.sciencediversity.com/scijournals/0001-2610.html,0001-2610,C
Plaridel,0.102 ,Q4,1,6,15,https://www.scimagojr.com/journalsearch.php?q=21100868099&tip=sid&clean=0,1656-2534,C
Plastics Engineering,0.102 ,Q4,13,84,308,http://www.4spe.org/plastics-engineering-magazine,0091-9578/1941-9635,C
Power,0.102 ,Q4,10,113,705,https://www.scimagojr.com/journalsearch.php?q=21640&tip=sid&clean=0,Sin informacion,No
Print and Promo,0.102 ,Q4,1,34,11,https://www.scimagojr.com/journalsearch.php?q=21100241785&tip=sid&clean=0,Sin informacion,No
Proceedings - Institution of Civil Engineers. Part 2. Research and theory,0.102 ,Q4,0,0,12,https://www.scimagojr.com/journalsearch.php?q=50006&tip=sid&clean=0,Sin informacion,No
Proceedings of the Institution of Civil Engineers (London). Part 1 - Design & Construction,0.102 ,Q4,0,0,11,https://www.scimagojr.com/journalsearch.php?q=31844&tip=sid&clean=0,Sin informacion,No
Przeglad Archiwalny Instytutu Pamieci Narodowej,0.102 ,Q4,0,0,13,https://ipn.gov.pl/par/,Sin informacion,No
Public Transport International,0.102 ,Q4,7,0,12,http://www.uitp.org/publications/public-transport-magazine.cfm,1016-796X,C
PUMPS,0.102 ,Q4,0,0,15,https://www.scimagojr.com/journalsearch.php?q=33816&tip=sid&clean=0,Sin informacion,No
Purushartha,0.102 ,Q4,2,9,63,http://cshe.smsvaranasi.com/purushartha_journal.htm,0975-024X,C
Radiatsionnaya Biologiya Radioekologiya,0.102 ,Q4,16,0,23,http://www.maik.ru/cgi-perl/journal.pl?lang=eng&name=radbio,Sin informacion,No
Reliability: Theory and Applications,0.102 ,Q4,2,0,22,https://www.scimagojr.com/journalsearch.php?q=21100967049&tip=sid&clean=0,Sin informacion,No
Religious Studies and Theology,0.102 ,Q4,2,21,49,https://www.scimagojr.com/journalsearch.php?q=21100224421&tip=sid&clean=0,0829-2922/1747-5414,C
RevCEDOUA,0.102 ,Q4,0,0,15,https://impactum.uc.pt/en/revista?id=90390&sec=5,0874-1093/2182-2387,C
Review of Korean Studies,0.102 ,Q4,0,20,15,https://www.scimagojr.com/journalsearch.php?q=21100903450&tip=sid&clean=0,1229-0076,C
Revista Brasileira de Cardiologia Invasiva,0.102 ,Q4,8,0,14,https://www.scimagojr.com/journalsearch.php?q=11400153313&tip=sid&clean=0,2214-1235,C
Revista Brasileira de Politicas Publicas,0.102 ,Q4,4,0,188,https://www.publicacoesacademicas.uniceub.br/RBPP,2179-8338/2236-1677,C
Revista de Fitoterapia,0.102 ,Q4,3,6,37,https://www.scimagojr.com/journalsearch.php?q=19700182023&tip=sid&clean=0,1576-0952/1988-5806,C
Revista de Investigacoes Constitucionais,0.102 ,Q4,4,0,104,https://revistas.ufpr.br/rinc,2359-5639,C
Revista del Instituto Nacional de Enfermedades Respiratorias,0.102 ,Q4,9,0,107,http://www.medigraphic.com/espanol/e-htms/e-iner/em-in.htm,0187-7585,C
"Revista de Nefrologia, Dialisis y Trasplante",0.102 ,Q4,3,37,103,https://www.revistarenal.org.ar/index.php/rndt,Sin informacion,No
Revista d'Estudis Autonomics i Federals,0.102 ,Q4,4,0,23,https://www.scimagojr.com/journalsearch.php?q=21100216568&tip=sid&clean=0,Sin informacion,No
Revista Luna Azul,0.102 ,Q4,1,0,72,http://vip.ucaldas.edu.co/lunazul/index.php/presentation,Sin informacion,No
Revista UNISCI,0.102 ,Q4,1,41,64,http://www.unisci.es/home/,2386-9453,C
Ricerca e Pratica,0.102 ,Q4,4,0,154,http://www.ricercaepratica.it/,1120-379X/2038-2480,C
Russkii Zhunal Detskoi Nevrologii,0.102 ,Q4,2,14,45,https://rjdn.abvpress.ru/jour,2073-8803/2412-9178,C
Sapporo Medical Journal,0.102 ,Q4,3,0,45,https://www.scimagojr.com/journalsearch.php?q=100364&tip=sid&clean=0,0036-472X,C
SCIAMVS,0.102 ,Q4,5,0,12,https://www.scimagojr.com/journalsearch.php?q=21100899641&tip=sid&clean=0,1345-4617,C
Seikagaku. The Journal of Japanese Biochemical Society,0.102 ,Q4,7,0,322,http://www.soc.nii.ac.jp/jbiochem/seikagaku/index.htm,Sin informacion,No
Situations,0.102 ,Q4,0,12,11,https://www.scimagojr.com/journalsearch.php?q=21100872188&tip=sid&clean=0,2288-1204/2288-7822,C
SMT Surface Mount Technology Magazine,0.102 ,Q4,8,0,268,http://www.mondotimes.com/2/topics/5/business/20/6854,Sin informacion,No
Sociologia,0.102 ,Q4,4,0,110,https://www.scimagojr.com/journalsearch.php?q=18035&tip=sid&clean=0,Sin informacion,No
Sociologia y Tecnociencia,0.102 ,Q4,0,13,13,https://www.scimagojr.com/journalsearch.php?q=21100894868&tip=sid&clean=0,1989-8487,C
Somatechnics,0.102 ,Q4,1,20,16,https://www.scimagojr.com/journalsearch.php?q=21100898972&tip=sid&clean=0,2044-0138/2044-0146,C
Southern Cultures,0.102 ,Q4,11,44,124,http://www.southerncultures.org/,1068-8218/1534-1488,C
Strategic Survey,0.102 ,Q4,1,11,11,https://www.scimagojr.com/journalsearch.php?q=5800170583&tip=sid&clean=0,0459-7230,C
Studia Poliana,0.102 ,Q4,2,7,26,https://www.unav.edu/publicaciones/revistas/index.php/studia-poliana,2387-1830,C
Studies in Regional Science,0.102 ,Q4,11,7,90,http://jsrsai.jp/en/,0287-6256/1880-6465,C
Studies in World Christianity,0.102 ,Q4,7,14,48,https://www.scimagojr.com/journalsearch.php?q=19700170141&tip=sid&clean=0,1354-9901/1750-0230,C
Sun Yat-sen Journal of Humanities,0.102 ,Q4,1,9,10,https://www.scimagojr.com/journalsearch.php?q=21100903230&tip=sid&clean=0,Sin informacion,No
Surgical Products,0.102 ,Q4,0,0,136,http://www.surgicalproductsmag.com/scripts/default.asp,1062-4732,C
Synergies Turquie,0.102 ,Q4,1,0,34,https://www.scimagojr.com/journalsearch.php?q=21100313921&tip=sid&clean=0,1961-9472/2257-8404,C
Systemes d'Information et Management,0.102 ,Q4,0,9,18,https://www.scimagojr.com/journalsearch.php?q=21100874739&tip=sid&clean=0,Sin informacion,No
Taiwan Journal of Anthropology,0.102 ,Q4,2,8,15,https://www.scimagojr.com/journalsearch.php?q=5700164553&tip=sid&clean=0,1727-1878,C
T'ang Studies,0.102 ,Q4,5,5,14,https://www.scimagojr.com/journalsearch.php?q=21100285048&tip=sid&clean=0,Sin informacion,No
Tar heel nurse,0.102 ,Q4,4,0,13,https://www.scimagojr.com/journalsearch.php?q=29984&tip=sid&clean=0,Sin informacion,No
Technische Textilien,0.102 ,Q4,8,0,50,https://www.scimagojr.com/journalsearch.php?q=16585&tip=sid&clean=0,Sin informacion,No
Teflin Journal,0.102 ,Q4,0,18,15,https://www.scimagojr.com/journalsearch.php?q=21100900267&tip=sid&clean=0,0215-773X/2356-2641,C
Tennessee medicine : journal of the Tennessee Medical Association,0.102 ,Q4,13,0,14,https://www.scimagojr.com/journalsearch.php?q=19647&tip=sid&clean=0,Sin informacion,No
Texas nursing,0.102 ,Q4,3,0,11,http://www.texasnurses.org/displaycommon.cfm?an=1&subarticlenbr=130,Sin informacion,No
Theory and Practice of Second Language Acquisition,0.102 ,Q4,1,7,13,https://www.scimagojr.com/journalsearch.php?q=21100900142&tip=sid&clean=0,2450-5455/2451-2125,C
"Therapeutics, Pharmacology and Clinical Toxicology",0.102 ,Q4,3,0,10,https://www.scimagojr.com/journalsearch.php?q=19900195040&tip=sid&clean=0,Sin informacion,No
Tijdschrift voor Geneeskunde,0.102 ,Q4,6,0,546,http://poj.peeters-leuven.be/content.php?url=journal&journal_code=TVG,Sin informacion,No
